Codigo Postal,Colonia,_Municipio,cve_mun,Seccion
78299,GARITA DE JALISCO,SAN LUIS POTOSI,28,1003
78214,RESIDENCIAL SANTA FE,SAN LUIS POTOSI,28,1003
78290,UNIVERSITARIA,SAN LUIS POTOSI,28,1003
78290,VIVEROS 1A SECCION,SAN LUIS POTOSI,28,1003
78280,BALCONES DEL VALLE,SAN LUIS POTOSI,28,1004
78280,DEL REAL,SAN LUIS POTOSI,28,1004
78269,TANGAMANGA,SAN LUIS POTOSI,28,1004
78280,DEL REAL,SAN LUIS POTOSI,28,1005
78280,JARDINES DEL ESTADIO,SAN LUIS POTOSI,28,1005
78280,BALCONES DEL VALLE,SAN LUIS POTOSI,28,1021
78280,DEL ISSSTE,SAN LUIS POTOSI,28,1021
78280,DEL REAL,SAN LUIS POTOSI,28,1021
78214,CUMBRES DE SAN LUIS,SAN LUIS POTOSI,28,1022
78214,LOMA DORADA(LOMA VERDE),SAN LUIS POTOSI,28,1022
78214,VILLA ANTIGUA,SAN LUIS POTOSI,28,1022
78260,COLINAS DEL PARQUE,SAN LUIS POTOSI,28,1023
78214,CORDILLERA RESIDENCIAL,SAN LUIS POTOSI,28,1023
78214,CUMBRES DE SAN LUIS,SAN LUIS POTOSI,28,1023
78260,DEL PARQUE,SAN LUIS POTOSI,28,1023
78215,EL PEDREGAL,SAN LUIS POTOSI,28,1023
78299,GARITA DE JALISCO,SAN LUIS POTOSI,28,1023
78210,LAS LOMAS 1A SECCION,SAN LUIS POTOSI,28,1023
78215,LOMAS DEL TECNOLOGICO,SAN LUIS POTOSI,28,1023
78214,MIRAVALLE,SAN LUIS POTOSI,28,1023
78214,PEDREGAL,SAN LUIS POTOSI,28,1023
78100,PRIVADA COMPOSTELA,SAN LUIS POTOSI,28,1023
78214,PUESTA DE SOL,SAN LUIS POTOSI,28,1023
78290,UNIVERSITARIA,SAN LUIS POTOSI,28,1023
78214,VILLA ANTIGUA,SAN LUIS POTOSI,28,1023
78280,BALCONES DEL VALLE,SAN LUIS POTOSI,28,1039
78400,CERRADA DEL PEDREGAL,SAN LUIS POTOSI,28,1039
78260,COLINAS DEL PARQUE,SAN LUIS POTOSI,28,1039
78214,CORDILLERA RESIDENCIAL,SAN LUIS POTOSI,28,1039
78295,CUMBRES DEL PEDREGAL,SAN LUIS POTOSI,28,1039
78216,DE LOS ANDES,SAN LUIS POTOSI,28,1039
78260,DEL PARQUE,SAN LUIS POTOSI,28,1039
78280,DEL REAL,SAN LUIS POTOSI,28,1039
78215,EL PEDREGAL,SAN LUIS POTOSI,28,1039
78299,GARITA DE JALISCO,SAN LUIS POTOSI,28,1039
78218,LA LOMA,SAN LUIS POTOSI,28,1039
78216,LA LOMA CLUB DE GOLF,SAN LUIS POTOSI,28,1039
78400,LA VISTA,SAN LUIS POTOSI,28,1039
78210,LOMAS 4A SECCION,SAN LUIS POTOSI,28,1039
78215,LOMAS DEL TECNOLOGICO,SAN LUIS POTOSI,28,1039
78214,MIRAVALLE,SAN LUIS POTOSI,28,1039
78218,NUEVA RINCONADA DE LOS ANDES,SAN LUIS POTOSI,28,1039
78214,PEDREGAL,SAN LUIS POTOSI,28,1039
78295,PRIVADAS DEL PEDREGAL I,SAN LUIS POTOSI,28,1039
78295,PRIVADAS DEL PEDREGAL II,SAN LUIS POTOSI,28,1039
78214,PUESTA DE SOL,SAN LUIS POTOSI,28,1039
78215,PUNTA SAN LUIS,SAN LUIS POTOSI,28,1039
78214,RESIDENCIAL SANTA FE,SAN LUIS POTOSI,28,1039
78295,SENDERO REAL (LAS TERRAZAS DEL PEDREGAL),SAN LUIS POTOSI,28,1039
78295,SIERRAZUL,SAN LUIS POTOSI,28,1039
78269,TANGAMANGA,SAN LUIS POTOSI,28,1039
78214,VILLA ANTIGUA,SAN LUIS POTOSI,28,1039
78280,BALCONES DEL VALLE,SAN LUIS POTOSI,28,1040
78369,HIMNO NACIONAL 2a SECCION,SAN LUIS POTOSI,28,1041
78360,GRACIANO SANCHEZ,SAN LUIS POTOSI,28,1042
78280,HIMNO NACIONAL 1a SECCION,SAN LUIS POTOSI,28,1042
78369,HIMNO NACIONAL 2a SECCION,SAN LUIS POTOSI,28,1042
78400,GONZALEZ,SAN LUIS POTOSI,28,1076
78407,LA MANTA,SAN LUIS POTOSI,28,1077
78470,LOMA PRIETA,SAN LUIS POTOSI,28,1079
78470,JARRILLAS,SAN LUIS POTOSI,28,1082
78480,CERRITOS DE ZAVALA,SAN LUIS POTOSI,28,1086
78450,BOCAS,SAN LUIS POTOSI,28,1089
78450,BOCAS,SAN LUIS POTOSI,28,1090
78490,ANGOSTURA DE BOCAS,SAN LUIS POTOSI,28,1092
78470,CASCARON,SAN LUIS POTOSI,28,1092
78480,MELADA,SAN LUIS POTOSI,28,1093
78470,MANTEQUILLA,SAN LUIS POTOSI,28,1096
78490,PEÑASCO,SAN LUIS POTOSI,28,1100
78460,RINCONADA,SAN LUIS POTOSI,28,1101
78116,DON ANTONIO,SAN LUIS POTOSI,28,1103
78400,MOLINOS DEL REY 1A SECC,SAN LUIS POTOSI,28,1103
78400,MOLINOS DEL REY 2A SECC,SAN LUIS POTOSI,28,1103
78400,MOLINOS DEL REY 3A SECC,SAN LUIS POTOSI,28,1103
78116,PUNTA DEL VALLE,SAN LUIS POTOSI,28,1103
78000,SIN NOMBRE,SAN LUIS POTOSI,28,1103
78450,MILPILLAS,SAN LUIS POTOSI,28,1104
78430,PUERTA REAL,SAN LUIS POTOSI,28,1104
78430,PUERTA REAL 2A SECCION,SAN LUIS POTOSI,28,1104
78430,RIO DE PLATA,SAN LUIS POTOSI,28,1104
78430,SIN NOMBRE,SAN LUIS POTOSI,28,1104
78116,JARDINES DE MARIA CECILIA,SAN LUIS POTOSI,28,1105
78480,MONTE OBSCURO,SAN LUIS POTOSI,28,1105
78116,PUNTA DEL VALLE,SAN LUIS POTOSI,28,1105
78117,SIN NOMBRE,SAN LUIS POTOSI,28,1105
78116,SIN NOMBRE,SAN LUIS POTOSI,28,1105
78413,SIN NOMBRE,SAN LUIS POTOSI,28,1105
78413,ALTO LAGO,SAN LUIS POTOSI,28,1106
78413,CAPULINES,SAN LUIS POTOSI,28,1106
78413,CHARQUILLO DEL SAUCITO,SAN LUIS POTOSI,28,1106
78413,COTOS EL ANGEL,SAN LUIS POTOSI,28,1106
78129,COTOS EL ANGEL IV,SAN LUIS POTOSI,28,1106
78136,HACIENDA DE SANTIAGO,SAN LUIS POTOSI,28,1106
78413,HORIZONTES RESIDENCIAL,SAN LUIS POTOSI,28,1106
78210,LOMAS 4A SECCION,SAN LUIS POTOSI,28,1106
78180,MORALES,SAN LUIS POTOSI,28,1106
78413,PRIV LOS AZAHARES,SAN LUIS POTOSI,28,1106
78129,SAN ANGEL V,SAN LUIS POTOSI,28,1106
78413,SAN JOSE BUENAVISTA,SAN LUIS POTOSI,28,1106
78480,SAN MARCOS CARMONA,SAN LUIS POTOSI,28,1106
78413,SIN NOMBRE,SAN LUIS POTOSI,28,1106
78413,VILLA MAGNA,SAN LUIS POTOSI,28,1106
78419,TIERRA BLANCA,SAN LUIS POTOSI,28,1115
78280,BALCONES DEL VALLE,SAN LUIS POTOSI,28,1116
78360,GRACIANO SANCHEZ,SAN LUIS POTOSI,28,1116
78369,HIMNO NACIONAL 2a SECCION,SAN LUIS POTOSI,28,1116
78364,LA CAMPANA,SAN LUIS POTOSI,28,1116
78360,LAS FLORES,SAN LUIS POTOSI,28,1116
78419,TIERRA BLANCA,SAN LUIS POTOSI,28,1116
78280,BALCONES DEL VALLE,SAN LUIS POTOSI,28,1117
78400,CERRADA DEL PEDREGAL,SAN LUIS POTOSI,28,1117
78418,COLONIA INSURGENTES,SAN LUIS POTOSI,28,1117
78400,DEL ROBLE RESIDENCIAL,SAN LUIS POTOSI,28,1117
78411,ESCALERILLAS,SAN LUIS POTOSI,28,1117
78218,LA LOMA,SAN LUIS POTOSI,28,1117
78216,LA LOMA CLUB DE GOLF,SAN LUIS POTOSI,28,1117
78400,LA VISTA,SAN LUIS POTOSI,28,1117
78411,LAS PILITAS,SAN LUIS POTOSI,28,1117
78215,LOMAS DE CHAPULTEPEC,SAN LUIS POTOSI,28,1117
78400,LOMAS DEL PEDREGAL,SAN LUIS POTOSI,28,1117
78215,LOMAS DEL TECNOLOGICO,SAN LUIS POTOSI,28,1117
78418,MESA DE LOS CONEJOS,SAN LUIS POTOSI,28,1117
78400,MONTERRA,SAN LUIS POTOSI,28,1117
78295,PRIVADAS DEL PEDREGAL II,SAN LUIS POTOSI,28,1117
78215,PUNTA SAN LUIS,SAN LUIS POTOSI,28,1117
78411,REVOLUCION,SAN LUIS POTOSI,28,1117
78295,SIERRAZUL,SAN LUIS POTOSI,28,1117
78400,VILLANDARES RESIDENCIAL,SAN LUIS POTOSI,28,1117
78400,VILLAS DEL MARQUES,SAN LUIS POTOSI,28,1117
78411,ESCALERILLAS,SAN LUIS POTOSI,28,1118
78418,POZUELOS,SAN LUIS POTOSI,28,1119
78380,BELLAS LOMAS DE SAN JUAN DE GUADALUPE,SAN LUIS POTOSI,28,1120
78380,CAMPO AZUL,SAN LUIS POTOSI,28,1120
78370,CUMBRES DE LAS CEIBAS,SAN LUIS POTOSI,28,1120
78398,EL AGUAJE,SAN LUIS POTOSI,28,1120
78422,EL AGUAJE,SAN LUIS POTOSI,28,1120
78420,EL RANCHITO,VILLA DE POZOS,59,1120
78420,FRACCIONAMIENTO EL AGUAJE,VILLA DE POZOS,59,1120
78420,HEROES ANTORCHISTAS DE CHIMALHUACAN,VILLA DE POZOS,59,1120
78426,LA JOYA (JOYAS DEL AGUAJE),SAN LUIS POTOSI,28,1120
78398,LAS FUENTES,SAN LUIS POTOSI,28,1120
78398,NUEVO VILLAVERDE,SAN LUIS POTOSI,28,1120
78420,PALMA CHINA,VILLA DE POZOS,59,1120
78420,SAN JUAN DE GUADALUPE,VILLA DE POZOS,59,1120
78420,SAN NICOLAS,VILLA DE POZOS,59,1120
78398,SAN NICOLAS DEL AGUAJE,SAN LUIS POTOSI,28,1120
78370,SIN NOMBRE,SAN LUIS POTOSI,28,1120
78380,SIN NOMBRE,SAN LUIS POTOSI,28,1120
78398,SIN NOMBRE,SAN LUIS POTOSI,28,1120
78398,VILLA VERDE,SAN LUIS POTOSI,28,1120
78422,CERRITOS,SAN LUIS POTOSI,28,1123
78422,EL TERRERO,SAN LUIS POTOSI,28,1123
78109,BARRIO VERGELES,SAN LUIS POTOSI,28,1842
78109,COMPOSTELA,SAN LUIS POTOSI,28,1842
78109,FRATERNIDAD,SAN LUIS POTOSI,28,1842
78109,HACIENDA LOS MAGUEYES,SAN LUIS POTOSI,28,1842
78109,LOS MAGUEYES,SAN LUIS POTOSI,28,1842
78109,LOS MAGUEYES (PROYECTO ORIGINAL),SAN LUIS POTOSI,28,1842
78109,LOS PUERTOS,SAN LUIS POTOSI,28,1842
78109,LUIS CORDOVA REYES,SAN LUIS POTOSI,28,1842
78109,MARTIRES ANTORCHISTAS,SAN LUIS POTOSI,28,1842
78109,MARTIRES ANTORCHISTAS AMPLIACION I,SAN LUIS POTOSI,28,1842
78100,RINCON VERDE,SAN LUIS POTOSI,28,1842
78116,RINCONADA MAGUEYES,SAN LUIS POTOSI,28,1842
78142,TERCERA GRANDE,SAN LUIS POTOSI,28,1842
78140,TORREMOLINOS II,SAN LUIS POTOSI,28,1842
78103,VILLA MARIA,SAN LUIS POTOSI,28,1842
78109,BARRIO VERGELES,SAN LUIS POTOSI,28,1843
78109,HACIENDA LOS MAGUEYES,SAN LUIS POTOSI,28,1843
78109,LAS FLORES,SAN LUIS POTOSI,28,1843
78109,LOS MAGUEYES,SAN LUIS POTOSI,28,1843
78109,LOS MAGUEYES (PROYECTO ORIGINAL),SAN LUIS POTOSI,28,1843
78109,TORREMOLINOS 1,SAN LUIS POTOSI,28,1843
78140,TORREMOLINOS II,SAN LUIS POTOSI,28,1843
78100,TORREMOLINOS IV,SAN LUIS POTOSI,28,1843
78109,LAS FLORES,SAN LUIS POTOSI,28,1844
78109,LOS GIRASOLES,SAN LUIS POTOSI,28,1844
78142,TERCERA CHICA,SAN LUIS POTOSI,28,1844
78109,VILLA DE LAS FLORES,SAN LUIS POTOSI,28,1844
78109,BARRIO VERGELES,SAN LUIS POTOSI,28,1845
78142,TERCERA CHICA,SAN LUIS POTOSI,28,1845
78142,TERCERA GRANDE,SAN LUIS POTOSI,28,1845
78303,VILLA FONTANA,SAN LUIS POTOSI,28,1845
78109,BARRIO VERGELES,SAN LUIS POTOSI,28,1846
78100,LOMA DE LAS PALMAS,SAN LUIS POTOSI,28,1846
78109,LOS MAGUEYES,SAN LUIS POTOSI,28,1846
78142,TERCERA CHICA,SAN LUIS POTOSI,28,1846
78142,ALBEA,SAN LUIS POTOSI,28,1847
78109,ARBOL DEL GALLO,SAN LUIS POTOSI,28,1847
78109,EMILIANO ZAPATA,SAN LUIS POTOSI,28,1847
78108,HUACHICHILES (RUBEN JARAMILLO),SAN LUIS POTOSI,28,1847
78108,IMPERIO AZTECA,SAN LUIS POTOSI,28,1847
78107,LA TUNA,SAN LUIS POTOSI,28,1847
78109,LAS FLORES,SAN LUIS POTOSI,28,1847
78116,LAS TRANCAS,SAN LUIS POTOSI,28,1847
78100,LOS ALCATRACES,SAN LUIS POTOSI,28,1847
78110,SAN ARTURO,SAN LUIS POTOSI,28,1847
78142,SIN NOMBRE,SAN LUIS POTOSI,28,1847
78142,TERCERA CHICA,SAN LUIS POTOSI,28,1847
78112,VALLE DE SAN JOSE,SAN LUIS POTOSI,28,1847
78108,GARITA DE SALTILLO,SAN LUIS POTOSI,28,1848
78108,HUACHICHILES (RUBEN JARAMILLO),SAN LUIS POTOSI,28,1848
78108,HUACHILES I,SAN LUIS POTOSI,28,1848
78108,HUACHILES II,SAN LUIS POTOSI,28,1848
78108,IMPERIO AZTECA,SAN LUIS POTOSI,28,1848
78107,LA TUNA,SAN LUIS POTOSI,28,1848
78100,LOS ALCATRACES,SAN LUIS POTOSI,28,1848
78100,MARTIRES DE LA REVOLUCION,SAN LUIS POTOSI,28,1848
78108,NUEVA CREACION,SAN LUIS POTOSI,28,1848
78108,TERCERA CHICA,SAN LUIS POTOSI,28,1848
78111,ALBORADA RESIDENCIAL,SAN LUIS POTOSI,28,1871
78140,ARGENTA,SAN LUIS POTOSI,28,1871
78130,EL MEZQUITAL,SAN LUIS POTOSI,28,1871
78130,HACIENDA DE JUAN PABLO,SAN LUIS POTOSI,28,1871
78130,HDA  JUAN PABLO 2 SECC,SAN LUIS POTOSI,28,1871
78111,PAISANOS,SAN LUIS POTOSI,28,1871
78114,PASEO DE LAS ARBOLEDAS (ARBOLEDAS DE JACARANDAS),SAN LUIS POTOSI,28,1871
78111,PRIVADA ALBORADA,SAN LUIS POTOSI,28,1871
78111,PRIVADA BOREAL,SAN LUIS POTOSI,28,1871
78120,WENCESLAO VICTORIA SOTO,SAN LUIS POTOSI,28,1871
78140,ARGENTA,SAN LUIS POTOSI,28,1872
78140,ARGENTA (BUENOS AIRES),SAN LUIS POTOSI,28,1872
78111,ARGENTA (BUENOS AIRES),SAN LUIS POTOSI,28,1872
78130,HACIENDA DE JUAN PABLO,SAN LUIS POTOSI,28,1872
78040,HIDALGO,SAN LUIS POTOSI,28,1872
78111,JUAN PABLO,SAN LUIS POTOSI,28,1872
78040,LOS LIMONES,SAN LUIS POTOSI,28,1872
78120,MEDITERRANEA RESIDENCIAL,SAN LUIS POTOSI,28,1872
78130,VALLE ESCONDIDO,SAN LUIS POTOSI,28,1872
78114,VALLE ESCONDIDO II,SAN LUIS POTOSI,28,1872
78120,WENCESLAO VICTORIA SOTO,SAN LUIS POTOSI,28,1872
78130,BUENOS AIRES 2,SAN LUIS POTOSI,28,1873
78040,HIDALGO,SAN LUIS POTOSI,28,1873
78111,JUAN PABLO,SAN LUIS POTOSI,28,1873
78120,MEDITERRANEA RESIDENCIAL,SAN LUIS POTOSI,28,1873
78130,VALLE DEL MEZQUITAL,SAN LUIS POTOSI,28,1873
78130,VALLE ESCONDIDO,SAN LUIS POTOSI,28,1873
78114,VALLE ESCONDIDO II,SAN LUIS POTOSI,28,1873
78130,BUENOS AIRES 2,SAN LUIS POTOSI,28,1874
78130,BUENOS AIRES 3,SAN LUIS POTOSI,28,1874
78130,EL MEZQUITAL,SAN LUIS POTOSI,28,1874
78130,HACIENDA DE JUAN PABLO,SAN LUIS POTOSI,28,1874
78040,HIDALGO,SAN LUIS POTOSI,28,1874
78111,JUAN PABLO,SAN LUIS POTOSI,28,1874
78130,LUIS DONALDO COLOSIO,SAN LUIS POTOSI,28,1874
78140,ARBOLEDAS DE JACARANDAS,SAN LUIS POTOSI,28,1875
78130,BUENOS AIRES 3,SAN LUIS POTOSI,28,1875
78130,EL MEZQUITAL,SAN LUIS POTOSI,28,1875
78139,HACIENDA DE JACARANDAS,SAN LUIS POTOSI,28,1875
78130,LOS OLIVOS,SAN LUIS POTOSI,28,1875
78130,LUIS DONALDO COLOSIO,SAN LUIS POTOSI,28,1875
78114,PASEO DE LAS ARBOLEDAS (ARBOLEDAS DE JACARANDAS),SAN LUIS POTOSI,28,1875
78114,PASEO DE LAS ARBOLEDAS 2,SAN LUIS POTOSI,28,1875
78111,PRIVADA ALBORADA,SAN LUIS POTOSI,28,1875
78130,PRIVADA RINCONADA DEL MEZQUITAL,SAN LUIS POTOSI,28,1875
78130,EL MEZQUITAL,SAN LUIS POTOSI,28,1876
78139,HACIENDA DE JACARANDAS,SAN LUIS POTOSI,28,1876
78300,POPULAR,SAN LUIS POTOSI,28,863
78300,POPULAR,SAN LUIS POTOSI,28,875
78300,PRIVADA CALABRIA,SAN LUIS POTOSI,28,875
78300,VILLA TOSCANA,SAN LUIS POTOSI,28,875
78300,POPULAR,SAN LUIS POTOSI,28,876
78300,DURANGO,SAN LUIS POTOSI,28,877
78300,FERROCARRILERA,SAN LUIS POTOSI,28,877
78319,INSURGENTES,SAN LUIS POTOSI,28,877
78300,FERROCARRILERA,SAN LUIS POTOSI,28,878
78300,FERROCARRILERA,SAN LUIS POTOSI,28,879
78307,JALAPA,SAN LUIS POTOSI,28,879
78310,LIBRADO RIVERA,SAN LUIS POTOSI,28,879
78310,MONTECILLO,SAN LUIS POTOSI,28,879
78310,SECCION 52 PROFR FERNANDO MENDEZ ROMO,SAN LUIS POTOSI,28,879
78310,LIBRADO RIVERA,SAN LUIS POTOSI,28,896
78318,COND HORIZ SAN ANTONIO,SAN LUIS POTOSI,28,897
78319,INSURGENTES,SAN LUIS POTOSI,28,897
78319,MANUEL J OTHON,SAN LUIS POTOSI,28,897
78318,SAN ANTONIO,SAN LUIS POTOSI,28,897
78319,CONDOMINIOS GLORIETA,SAN LUIS POTOSI,28,898
78310,SAN LUIS,SAN LUIS POTOSI,28,898
78310,SAN LUIS,SAN LUIS POTOSI,28,899
78310,SAN LUIS,SAN LUIS POTOSI,28,900
78310,MONTECILLO,SAN LUIS POTOSI,28,901
78310,SAN LUIS,SAN LUIS POTOSI,28,901
78320,EL PASEO,SAN LUIS POTOSI,28,920
78320,FRANCISCO I MADERO,SAN LUIS POTOSI,28,920
78320,PRIVADA TOREO,SAN LUIS POTOSI,28,920
78320,EL CAMPANARIO,SAN LUIS POTOSI,28,921
78320,EL PASEO,SAN LUIS POTOSI,28,921
78436,HOGARES FERROCARRILEROS 1a SECCION,SAN LUIS POTOSI,28,922
78390,JARDINES DEL VALLE,SAN LUIS POTOSI,28,922
78390,LOS ALMENDROS,SAN LUIS POTOSI,28,922
78390,LOS TULIPANES,SAN LUIS POTOSI,28,922
78390,PONCIANO ARRIAGA,SAN LUIS POTOSI,28,922
78390,PRADOS GLORIETA,SAN LUIS POTOSI,28,922
78390,PRIVADA REAL,SAN LUIS POTOSI,28,922
78390,JARDINES DE ORIENTE,SAN LUIS POTOSI,28,923
78390,PONCIANO ARRIAGA,SAN LUIS POTOSI,28,923
78399,CAPRICORNIO,SAN LUIS POTOSI,28,924
78399,CENTRAL,SAN LUIS POTOSI,28,924
79399,GLORIETA,SAN LUIS POTOSI,28,924
78320,EL PASEO,SAN LUIS POTOSI,28,925
78320,FRANCISCO I MADERO,SAN LUIS POTOSI,28,925
78320,PRIVADA VILLA DEL PASEO,SAN LUIS POTOSI,28,925
78320,RINCONADA EL PASEO,SAN LUIS POTOSI,28,925
78349,SAN SEBASTIAN,SAN LUIS POTOSI,28,926
78320,EL PASEO,SAN LUIS POTOSI,28,931
78320,EL PASEO,SAN LUIS POTOSI,28,932
78328,NUEVO PASEO,SAN LUIS POTOSI,28,932
78390,JARDINES DE ORIENTE,SAN LUIS POTOSI,28,933
78390,HERMENEGILDO J ALDANA,SAN LUIS POTOSI,28,934
78390,SOL,SAN LUIS POTOSI,28,934
78390,JARDINES DE ORIENTE,SAN LUIS POTOSI,28,935
78390,MAYAMIL,SAN LUIS POTOSI,28,935
78390,PONCIANO ARRIAGA,SAN LUIS POTOSI,28,935
78399,CAPRICORNIO,SAN LUIS POTOSI,28,936
78399,CENTRAL,SAN LUIS POTOSI,28,936
78399,LA ESMERALDA,SAN LUIS POTOSI,28,936
78399,SAN PATRICIO,SAN LUIS POTOSI,28,936
78399,VALLE DORADO,SAN LUIS POTOSI,28,936
78390,JARDINES DE ORIENTE,SAN LUIS POTOSI,28,937
78390,SANTA FE,SAN LUIS POTOSI,28,937
78390,MAYAMIL,SAN LUIS POTOSI,28,938
78390,SOL,SAN LUIS POTOSI,28,938
78390,PROVIDENCIA,SAN LUIS POTOSI,28,939
78390,SOL,SAN LUIS POTOSI,28,939
78390,PROVIDENCIA,SAN LUIS POTOSI,28,940
78396,RICARDO B ANAYA,SAN LUIS POTOSI,28,940
78396,DEL ORIENTE,SAN LUIS POTOSI,28,941
78390,JAIME TORRES BODET,SAN LUIS POTOSI,28,941
78396,RICARDO B ANAYA,SAN LUIS POTOSI,28,941
78396,RICARDO B ANAYA 2a SECCION,SAN LUIS POTOSI,28,941
78394,ABASTOS,SAN LUIS POTOSI,28,942
78438,COLINAS DEL MARQUEZ,SAN LUIS POTOSI,28,942
78396,ESTRELLA DE ORIENTE,SAN LUIS POTOSI,28,942
78438,LA LIBERTAD,SAN LUIS POTOSI,28,942
78438,LA SIERRA,SAN LUIS POTOSI,28,942
78394,VIVEROS LA LIBERTAD,SAN LUIS POTOSI,28,942
78394,COLONIAL ABASTOS,SAN LUIS POTOSI,28,944
78394,LA LIBERTAD III,SAN LUIS POTOSI,28,944
78394,VILLAS DEL SOL,SAN LUIS POTOSI,28,944
78394,VIVEROS LA LIBERTAD,SAN LUIS POTOSI,28,944
78394,ABASTOS,SAN LUIS POTOSI,28,945
78397,GALVEZ,SAN LUIS POTOSI,28,946
78396,RICARDO B ANAYA 2a SECCION,SAN LUIS POTOSI,28,946
78396,MINAS DEL REAL,SAN LUIS POTOSI,28,947
78396,OBISPADO,SAN LUIS POTOSI,28,947
78390,PROVIDENCIA,SAN LUIS POTOSI,28,947
78396,RICARDO B ANAYA,SAN LUIS POTOSI,28,947
78396,RICARDO B ANAYA 2a SECCION,SAN LUIS POTOSI,28,947
78390,FLORENCIA,SAN LUIS POTOSI,28,948
78390,PROVIDENCIA,SAN LUIS POTOSI,28,948
78390,FLORENCIA,SAN LUIS POTOSI,28,949
78390,MAYAMIL,SAN LUIS POTOSI,28,949
78399,TALLERES,SAN LUIS POTOSI,28,950
78399,VALLE DORADO,SAN LUIS POTOSI,28,950
78328,GAVIOTAS,SAN LUIS POTOSI,28,951
78328,NUEVO PASEO,SAN LUIS POTOSI,28,951
78399,HOLANDA,SAN LUIS POTOSI,28,952
78399,SIN NOMBRE,SAN LUIS POTOSI,28,952
78399,VALLE DORADO,SAN LUIS POTOSI,28,952
78396,CUMBRES,SAN LUIS POTOSI,28,953
78397,GALVEZ,SAN LUIS POTOSI,28,953
78396,MINAS DEL REAL,SAN LUIS POTOSI,28,953
78397,PRADOS DE SAN VICENTE 1a SECCION,SAN LUIS POTOSI,28,953
78396,RICARDO B ANAYA 2a SECCION,SAN LUIS POTOSI,28,953
78397,VILLAS JARDIN,SAN LUIS POTOSI,28,953
78394,RANCHO VIEJO,SAN LUIS POTOSI,28,954
78394,CIUDAD 2000,SAN LUIS POTOSI,28,955
78394,EL PALMAR,SAN LUIS POTOSI,28,955
78394,EL PORTAL,SAN LUIS POTOSI,28,955
78394,ENRAMADAS,SAN LUIS POTOSI,28,955
78394,JARDINES DEL ROSARIO,SAN LUIS POTOSI,28,955
78394,LAS PALMAS,SAN LUIS POTOSI,28,955
78394,LOS MOLINOS,SAN LUIS POTOSI,28,955
78394,LOS SILOS,SAN LUIS POTOSI,28,955
78394,MISION DEL PALMAR,SAN LUIS POTOSI,28,955
78394,PRADOS 3a SECCION,SAN LUIS POTOSI,28,955
78394,PRADOS III,SAN LUIS POTOSI,28,955
78394,PRADOS III AMPLIACION,SAN LUIS POTOSI,28,955
78394,RANCHO VIEJO,SAN LUIS POTOSI,28,955
78394,SAN  XAVIER,SAN LUIS POTOSI,28,955
78394,VILLA DE LAS TORRES,SAN LUIS POTOSI,28,955
78394,RANCHO VIEJO,SAN LUIS POTOSI,28,956
78394,PRADOS DE SAN VICENTE 2a SECCION,SAN LUIS POTOSI,28,957
78394,PRADOS DE SAN VICENTE 2a SECCION,SAN LUIS POTOSI,28,958
78399,JARDINES DEL SUR,SAN LUIS POTOSI,28,959
78399,REAL DEL QUIJOTE,SAN LUIS POTOSI,28,959
78399,VALLE DORADO 2a SECCION,SAN LUIS POTOSI,28,959
78399,LAS JOYAS,SAN LUIS POTOSI,28,960
78399,VALLE DORADO,SAN LUIS POTOSI,28,960
78399,LAS JOYAS,SAN LUIS POTOSI,28,961
78399,RINCONADA DE VALLE DORADO,SAN LUIS POTOSI,28,961
78399,VALLE DORADO,SAN LUIS POTOSI,28,961
78394,PRADOS DE SAN VICENTE 2a SECCION,SAN LUIS POTOSI,28,962
78394,PRADOS DE SAN VICENTE 2a SECCION,SAN LUIS POTOSI,28,963
78394,RANCHO VIEJO,SAN LUIS POTOSI,28,964
78394,AZTECA,SAN LUIS POTOSI,28,965
78394,CIUDAD 2000,SAN LUIS POTOSI,28,965
78394,DEL RIO,SAN LUIS POTOSI,28,965
78394,EJIDO LA LIBERTAD,SAN LUIS POTOSI,28,965
78394,LA LIBERTAD II,SAN LUIS POTOSI,28,965
78394,LOS MOLINOS,SAN LUIS POTOSI,28,965
78394,LOS SILOS,SAN LUIS POTOSI,28,965
78394,LOS SILOS 17,SAN LUIS POTOSI,28,965
78394,PARQUE HERRADURA,SAN LUIS POTOSI,28,965
78394,PASEO  DE LOS AGAVES,SAN LUIS POTOSI,28,965
78394,SAN  XAVIER,SAN LUIS POTOSI,28,965
78394,SAN CRISTOBAL,SAN LUIS POTOSI,28,965
78394,SEMINARIO LA MISION,SAN LUIS POTOSI,28,965
78394,SILOS 13,SAN LUIS POTOSI,28,965
78394,SILOS 14,SAN LUIS POTOSI,28,965
78394,SILOS 17,SAN LUIS POTOSI,28,965
78394,SILOS 7,SAN LUIS POTOSI,28,965
78394,VALLE VERDE,SAN LUIS POTOSI,28,965
78394,VILLA DE LOS SILOS,SAN LUIS POTOSI,28,965
78394,VILLA MOLINOS,SAN LUIS POTOSI,28,965
78394,CIUDAD 2000,SAN LUIS POTOSI,28,966
78397,PRADOS DE SAN VICENTE 1a SECCION,SAN LUIS POTOSI,28,968
78399,COLONIAL EL QUIJOTE,SAN LUIS POTOSI,28,969
78399,INDUSTRIAS,SAN LUIS POTOSI,28,969
78399,JARDINES DEL SUR,SAN LUIS POTOSI,28,969
78399,JARDINES DEL SUR,SAN LUIS POTOSI,28,970
78377,DEL LLANO,SAN LUIS POTOSI,28,971
